name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	notch	status	status_description
AT01	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT02	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT03	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT04	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT05	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT06	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT07	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT08	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT09	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT10	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT11	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT12	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT13	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT14	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT15	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT16	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT17	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT18	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT19	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT20	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT21	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT22	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT23	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT24	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT25	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT26	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT27	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT28	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT29	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT30	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT31	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT32	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT33	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT34	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT35	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT36	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT37	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT38	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT39	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT40	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT41	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT42	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT43	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT44	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT45	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT46	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT47	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
AT48	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T49	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
T50	ECOG	µV	468	0.15	G2	grid	2048	n/a	good	included
